Customer_ID,First_Name,Last_Name,Age,Gender,State,Income,Employment_Status,Customer_Since
140403,Courtney,Woodard,41,Female,Illinois,50901,Self-Employed,2024-12-01
140404,Martha,Gonzalez,51,Male,Florida,38621,Part-Time,2016-10-07
140405,Michelle,Gross,49,Male,California,121713,Part-Time,2022-02-18
140406,John,Pena,64,Female,Virginia,55114,Part-Time,2023-08-02
140407,Lori,Williams,68,Female,California,128507,Unemployed,2022-10-26
140408,Wayne,Clark,55,Female,North Carolina,97751,Full-Time,2022-08-24
140409,Stephen,Horton,64,Male,New York,149860,Retired,2022-03-17
140410,Barbara,Maldonado,72,Male,New York,83248,Unemployed,2022-02-16
140411,Janet,Miles,64,Female,Texas,56857,Part-Time,2020-07-12
140412,Carl,Huynh,53,Female,New Jersey,183771,Self-Employed,2019-11-30
140413,Aaron,Hunter,70,Female,Illinois,157205,Self-Employed,2017-06-09
140414,Tony,Vasquez,55,Female,Pennsylvania,158718,Unemployed,2025-12-28
140415,Judith,Gamble,59,Female,Georgia,53466,Full-Time,2018-02-28
140416,Robert,Garcia,46,Female,Texas,196586,Unemployed,2018-12-10
140417,Ronald,Johnson,69,Male,Florida,198992,Retired,2020-08-08
140418,Brandon,Boyle,56,Male,Florida,153047,Retired,2023-11-19
140419,Stephen,Burns,47,Male,New York,174520,Full-Time,2022-03-08
140420,April,Richards,39,Male,New Jersey,118609,Self-Employed,2022-10-26
140421,Christopher,Keith,55,Male,Illinois,133036,Unemployed,2024-03-06
140422,Thomas,Alexander,67,Male,Georgia,106661,Part-Time,2025-02-01
140423,Ryan,Lopez,24,Female,North Carolina,51760,Retired,2016-09-04
140424,Jose,Hernandez,19,Male,Pennsylvania,178548,Full-Time,2019-12-09
140425,Micheal,Collins,33,Female,Florida,181234,Self-Employed,2025-11-24
140426,Traci,Sanders,40,Male,Florida,171531,Part-Time,2022-10-09
140427,Fred,Burns,60,Female,Illinois,108015,Full-Time,2022-01-19
140428,Lisa,Hammond,25,Female,Illinois,188627,Retired,2019-01-04
140429,Jacob,Gonzalez,18,Female,Florida,155354,Unemployed,2018-03-02
140430,Marie,Jones,18,Female,Georgia,168983,Part-Time,2016-12-02
140431,Diane,Thompson,50,Female,Pennsylvania,157983,Retired,2017-05-09
140432,Victoria,Copeland,46,Male,New Jersey,121943,Unemployed,2020-02-15
140433,Catherine,Hampton,47,Female,California,104230,Part-Time,2025-01-09
140434,Michael,Short,32,Female,Pennsylvania,165188,Part-Time,2024-06-16
140435,Dawn,Watson,35,Male,New York,153892,Self-Employed,2024-08-11
140436,Richard,Burke,65,Female,Virginia,182774,Retired,2022-10-16
140437,Brenda,King,38,Male,Florida,152770,Retired,2022-04-23
140438,William,Johnson,71,Male,Texas,183220,Full-Time,2023-02-01
140439,Nicole,Lyons,69,Male,New Jersey,92062,Unemployed,2018-03-21
140440,Jesse,Sawyer,29,Male,Florida,31805,Part-Time,2019-10-10
140441,Krystal,Lane,31,Male,New Jersey,38361,Self-Employed,2017-12-06
140442,Catherine,Stone,50,Female,New Jersey,171347,Self-Employed,2026-01-30
140443,Daniel,Cox,38,Male,Florida,35602,Full-Time,2022-09-13
140444,John,Hardin,65,Female,California,179557,Unemployed,2017-03-02
140445,Joseph,Randall,43,Male,Illinois,171453,Full-Time,2023-10-17
140446,Joyce,Griffin,71,Male,New Jersey,43954,Unemployed,2020-04-22
140447,Adam,Rogers,36,Female,Illinois,186383,Unemployed,2021-01-27
140448,Ashley,Cobb,57,Female,Pennsylvania,96631,Full-Time,2018-03-23
140449,Natasha,Harding,31,Male,New York,57267,Full-Time,2022-10-23
140450,Kristin,Thomas,19,Male,Illinois,114985,Unemployed,2017-05-07
140451,Philip,Turner,75,Male,Florida,106302,Full-Time,2017-03-16
140452,Marcus,Nunez,49,Female,New York,66011,Retired,2020-01-22
140453,Margaret,Bean,58,Male,Florida,136911,Unemployed,2016-08-01
140454,Michael,Baker,67,Male,North Carolina,61005,Retired,2022-01-04
140455,Alicia,Davis,30,Female,Pennsylvania,108857,Retired,2019-05-28
140456,Kimberly,Fowler,34,Female,Georgia,144354,Part-Time,2025-11-17
140457,Brianna,Warren,55,Female,Texas,67605,Retired,2025-04-25
140458,Evan,Ortiz,26,Male,New York,135607,Retired,2023-06-17
140459,Ashley,Walters,31,Female,New York,86610,Self-Employed,2021-09-27
140460,Jackie,Allen,69,Female,New Jersey,98060,Retired,2017-07-12
140461,Scott,Perez,67,Male,Texas,86152,Self-Employed,2018-09-12
140462,Roy,Vargas,31,Female,California,163264,Self-Employed,2018-11-27
140463,Angelica,Chan,39,Female,New Jersey,53565,Unemployed,2023-10-14
140464,Collin,Morrison,56,Male,North Carolina,156592,Part-Time,2024-03-11
140465,Nina,Wallace,39,Male,Virginia,172064,Part-Time,2018-04-06
140466,Brenda,Alvarez,21,Male,North Carolina,70394,Retired,2022-06-15
140467,Margaret,Martin,21,Female,Illinois,178828,Full-Time,2019-11-04
140468,William,Miller,64,Female,North Carolina,159009,Retired,2021-05-28
140469,Jennifer,Vega,39,Female,Florida,196124,Unemployed,2022-10-26
140470,Jacob,Crawford,21,Male,California,140277,Unemployed,2025-12-10
140471,Christine,Paul,45,Male,North Carolina,59378,Retired,2022-05-17
140472,Kendra,Ali,30,Male,New Jersey,164821,Full-Time,2025-03-04
140473,Andrew,Wright,35,Female,Illinois,159921,Part-Time,2023-09-28
140474,Melanie,Wilson,75,Male,New Jersey,191020,Unemployed,2023-03-15
140475,Michelle,Arnold,34,Male,Florida,105220,Self-Employed,2018-10-15
140476,Leslie,Perry,55,Female,Virginia,195006,Retired,2021-12-02
140477,John,Flowers,53,Female,North Carolina,163655,Self-Employed,2021-08-26
140478,Adrian,Garcia,54,Male,North Carolina,175647,Self-Employed,2017-08-31
140479,Brittany,Rodriguez,25,Female,Illinois,153819,Full-Time,2024-12-04
140480,Michael,Nelson,50,Male,Pennsylvania,42138,Self-Employed,2021-02-23
140481,Maurice,Rodriguez,21,Male,California,123941,Full-Time,2026-04-04
140482,Lauren,Harper,71,Female,New York,83373,Unemployed,2022-12-01
140483,Brittany,Reid,21,Female,Florida,176011,Part-Time,2021-06-26
140484,Amy,Barber,65,Male,Georgia,120047,Retired,2025-03-15
140485,Jesus,Waters,57,Female,Texas,169857,Unemployed,2020-06-17
140486,Tina,Bradford,44,Male,North Carolina,96568,Part-Time,2024-11-27
140487,Jessica,Griffin,23,Male,North Carolina,138836,Retired,2024-02-17
140488,Monica,King,72,Female,New York,150782,Retired,2025-08-14
140489,Jessica,Rodriguez,24,Female,Virginia,149655,Retired,2024-01-14
140490,Timothy,Nelson,47,Female,Pennsylvania,34147,Unemployed,2024-12-22
140491,Nicole,Hutchinson,67,Male,Illinois,166573,Retired,2025-05-22
140492,Joseph,Davis,67,Male,New Jersey,109727,Retired,2024-12-23
140493,Kimberly,Johnson,35,Female,Illinois,87460,Unemployed,2023-01-14
140494,Melissa,Shaffer,21,Female,California,76085,Full-Time,2019-07-31
140495,Katie,English,43,Male,North Carolina,123438,Self-Employed,2021-11-09
140496,Jonathan,Waller,70,Female,Virginia,142397,Self-Employed,2019-08-04
140497,Beth,Webster,40,Female,Pennsylvania,124875,Unemployed,2019-03-04
140498,Charles,Gilbert,45,Male,Pennsylvania,118407,Self-Employed,2022-01-22
140499,Brenda,Oliver,57,Female,California,57703,Self-Employed,2018-12-18
140500,William,Donovan,72,Female,New York,40425,Part-Time,2016-11-12
140501,Joseph,Hensley,72,Female,North Carolina,177822,Retired,2019-09-12
140502,Wayne,Washington,31,Female,North Carolina,75707,Self-Employed,2018-06-26
140503,Cassie,Ramirez,22,Female,California,115724,Retired,2017-05-12
140504,Nathan,Morrison,36,Male,California,69046,Unemployed,2024-05-29
140505,Amanda,Wright,38,Female,New York,90945,Unemployed,2017-09-19
140506,Megan,Smith,31,Female,Georgia,127282,Unemployed,2023-04-02
140507,Mary,Castaneda,63,Male,California,182417,Retired,2020-01-13
140508,Angelica,Sanchez,24,Male,New York,70752,Self-Employed,2025-01-27
140509,Raven,Cox,69,Male,New York,59658,Unemployed,2018-12-11
140510,Pamela,Clark,59,Male,Georgia,64358,Unemployed,2021-01-21
140511,Carmen,Zimmerman,38,Male,Illinois,96711,Part-Time,2021-02-23
140512,Courtney,Rodriguez,35,Female,Georgia,109716,Unemployed,2020-08-28
140513,Christopher,Alvarez,72,Female,New Jersey,100269,Self-Employed,2023-10-01
140514,Albert,Gould,53,Female,Pennsylvania,80908,Full-Time,2021-01-11
140515,Meagan,Kirby,27,Male,Pennsylvania,125712,Full-Time,2020-08-07
140516,Justin,Ross,66,Male,Illinois,37062,Retired,2023-07-26
140517,Pamela,Williams,32,Female,New Jersey,131062,Unemployed,2025-12-10
140518,Rachel,Allen,28,Female,Pennsylvania,43909,Part-Time,2017-09-29
140519,Charles,Hickman,44,Male,Illinois,177668,Part-Time,2022-06-27
140520,Marco,Perez,59,Male,Virginia,62264,Retired,2024-05-17
140521,David,Mendoza,57,Male,Pennsylvania,63807,Full-Time,2020-01-01
140522,Nathaniel,Collins,71,Female,Illinois,65980,Part-Time,2023-12-01
140523,James,Murray,34,Male,North Carolina,120282,Unemployed,2016-12-08
140524,Jessica,Martin,19,Male,Illinois,72971,Retired,2024-05-24
140525,Jennifer,Henry,64,Female,California,115245,Part-Time,2020-02-20
140526,Stephanie,Holt,25,Male,California,142388,Unemployed,2022-07-26
140527,Christopher,Bell,58,Female,Georgia,148672,Unemployed,2017-01-11
140528,Chad,Smith,41,Female,North Carolina,131793,Full-Time,2018-05-29
140529,Kelly,Becker,75,Female,California,39344,Part-Time,2020-03-04
140530,Madison,Wright,71,Male,New York,74465,Part-Time,2025-01-05
140531,Elizabeth,White,64,Male,California,41474,Retired,2018-03-13
140532,Vicki,Hayes,43,Female,Florida,93243,Full-Time,2023-08-04
140533,Joseph,Fuller,19,Male,New York,124218,Retired,2018-02-26
140534,Lisa,Foster,60,Female,North Carolina,39173,Self-Employed,2022-01-30
140535,Amy,Jacobs,53,Female,Illinois,196200,Part-Time,2016-08-29
140536,Christopher,Martin,28,Female,Illinois,182527,Part-Time,2020-04-05
140537,Rhonda,Santos,61,Male,Virginia,119396,Part-Time,2021-08-10
140538,Randall,Kane,45,Female,North Carolina,135006,Retired,2018-04-21
140539,Johnny,Mckee,20,Female,Georgia,185544,Retired,2017-03-31
140540,Miguel,Hernandez,33,Female,Illinois,38049,Retired,2024-04-08
140541,Kristin,Greene,59,Male,Georgia,36788,Unemployed,2022-05-04
140542,Claire,Arnold,34,Male,Pennsylvania,134086,Self-Employed,2018-04-25
140543,Nicole,Ellis,43,Male,North Carolina,135339,Part-Time,2021-10-12
140544,Lori,Gonzalez,63,Female,New York,72640,Full-Time,2019-03-05
140545,Michael,Young,68,Male,California,89001,Unemployed,2022-09-08
140546,Jesse,Waters,56,Male,California,106642,Full-Time,2017-09-09
140547,Kimberly,Morgan,28,Female,New York,81062,Unemployed,2022-01-08
140548,Kathleen,Jones,29,Male,North Carolina,187151,Full-Time,2025-05-12
140549,Amanda,Russo,35,Male,California,44892,Retired,2020-07-28
140550,Stephanie,Carroll,73,Male,Illinois,155508,Retired,2019-04-07
140551,Jonathan,Cobb,52,Male,New Jersey,187935,Part-Time,2022-07-19
140552,Danielle,Warren,30,Female,California,156174,Part-Time,2024-11-30
140553,Brian,Ortiz,36,Male,Georgia,195415,Retired,2017-08-25
140554,Molly,Ellis,58,Male,New Jersey,141359,Part-Time,2019-11-20
140555,Erika,Durham,54,Female,Illinois,48687,Self-Employed,2017-08-18
140556,Michael,Jones,29,Male,Texas,80253,Part-Time,2019-07-11
140557,Evan,Williams,43,Female,Florida,109542,Full-Time,2019-03-30
140558,Holly,Miller,32,Female,New Jersey,123619,Part-Time,2026-06-08
140559,Frank,Garza,51,Male,Illinois,183666,Full-Time,2025-11-26
140560,Juan,Morgan,42,Female,New York,160452,Part-Time,2018-06-29
140561,Nicole,Klein,53,Female,Florida,156264,Retired,2023-06-05
140562,Terrance,Harris,34,Male,Texas,177274,Self-Employed,2017-02-10
140563,Sarah,Grant,40,Male,Illinois,158671,Part-Time,2020-07-24
140564,Charles,Smith,50,Male,Texas,92272,Part-Time,2021-02-27
140565,Rachel,Graham,39,Male,California,150451,Part-Time,2018-06-13
140566,Oscar,George,19,Female,Illinois,198463,Unemployed,2024-12-20
140567,James,Melendez,34,Male,New York,30477,Part-Time,2017-12-14
140568,Timothy,Reynolds,63,Male,Pennsylvania,182916,Full-Time,2021-03-24
140569,Kevin,Vargas,19,Female,California,134483,Full-Time,2025-12-13
140570,Jessica,Martin,56,Female,North Carolina,116108,Full-Time,2019-09-30
140571,Michele,Garrett,70,Male,Pennsylvania,185739,Retired,2021-12-03
140572,Heather,Garcia,60,Female,California,162579,Full-Time,2017-10-31
140573,Anthony,Miller,72,Male,New York,117362,Retired,2022-03-30
140574,Daniel,Santos,36,Male,Florida,97328,Retired,2024-05-04
140575,Jeanette,Ellis,34,Male,Georgia,103450,Full-Time,2024-06-22
140576,Stephanie,Collins,50,Male,Virginia,155101,Part-Time,2017-12-06
140577,Kelsey,Nixon,38,Female,Florida,129597,Unemployed,2016-12-23
140578,Anna,Meyer,71,Male,Texas,130804,Unemployed,2020-07-06
140579,Clayton,Stone,48,Female,Texas,166056,Unemployed,2021-09-20
140580,Catherine,Anderson,23,Female,Florida,87852,Full-Time,2023-09-29
140581,Christine,Drake,49,Male,Illinois,133752,Full-Time,2022-10-17
140582,James,Lee,35,Female,Virginia,111005,Retired,2017-01-21
140583,Justin,Moore,39,Female,North Carolina,59796,Retired,2018-04-18
140584,Susan,Peterson,24,Male,Virginia,132232,Self-Employed,2022-01-13
140585,Sara,Young,33,Male,Georgia,122802,Part-Time,2025-09-25
140586,Melanie,Shepard,29,Male,North Carolina,129642,Self-Employed,2020-09-16
140587,Donna,Tucker,27,Male,New Jersey,134104,Part-Time,2024-01-17
140588,Jason,Frank,63,Male,California,182213,Part-Time,2018-02-08
140589,Jason,Warner,51,Female,New Jersey,180358,Unemployed,2026-03-31
140590,Bridget,Walker,50,Male,Texas,98970,Part-Time,2019-08-01
140591,Marcus,Hudson,50,Female,New Jersey,108619,Part-Time,2018-02-14
140592,Desiree,Conley,31,Male,Virginia,186202,Full-Time,2025-08-27
140593,Justin,Hudson,63,Female,North Carolina,174988,Retired,2022-02-28
140594,Alicia,Weeks,64,Male,Georgia,139095,Full-Time,2023-08-22
140595,Cheryl,Campbell,72,Female,California,54405,Self-Employed,2021-07-30
140596,Julie,Hughes,60,Male,California,115534,Full-Time,2021-02-13
140597,Patrick,Bond,23,Male,Pennsylvania,183422,Part-Time,2023-07-04
140598,Elizabeth,Townsend,66,Male,California,179764,Part-Time,2026-04-24
140599,Gabrielle,Moore,73,Male,Virginia,53463,Unemployed,2022-06-06
140600,Daniel,Chen,46,Female,Virginia,107418,Retired,2021-04-25
140601,Cassidy,Weiss,38,Female,Florida,60924,Full-Time,2019-04-15
140602,Bethany,Wright,38,Female,New Jersey,180535,Retired,2021-03-06
140603,Philip,Walker,46,Male,Florida,173365,Retired,2017-08-05
140604,Bobby,Parks,61,Female,Virginia,118041,Full-Time,2021-03-01
140605,Kimberly,Perez,30,Female,North Carolina,74874,Unemployed,2022-08-24
140606,Zachary,Taylor,18,Female,Georgia,140978,Self-Employed,2022-06-25
140607,Susan,Wong,60,Female,Texas,38222,Full-Time,2022-07-22
140608,Marcus,Benton,72,Male,Illinois,108753,Retired,2017-03-08
140609,Daniel,Anderson,29,Female,Florida,114799,Part-Time,2018-06-11
140610,Hayden,Wells,31,Female,Pennsylvania,116852,Unemployed,2022-08-21
140611,Christopher,Solis,46,Male,Illinois,102263,Self-Employed,2025-12-18
140612,Alexandra,Le,46,Male,Virginia,130933,Self-Employed,2021-01-28
140613,Michael,Le,68,Male,Illinois,188158,Part-Time,2022-07-20
140614,Jennifer,Ward,57,Female,Virginia,30862,Unemployed,2022-09-26
140615,Kimberly,Wilson,67,Female,Illinois,77678,Full-Time,2026-01-11
140616,Lisa,Allen,54,Male,Texas,148019,Retired,2020-09-06
140617,Leslie,Leon,70,Female,Texas,82760,Retired,2017-09-18
140618,April,Hernandez,20,Male,Florida,74396,Part-Time,2016-08-28
140619,Eric,Petersen,64,Female,Illinois,133829,Retired,2019-07-18
140620,John,Howell,49,Male,Georgia,65859,Self-Employed,2020-05-05
140621,Elizabeth,Jensen,26,Male,Georgia,132995,Part-Time,2024-08-16
140622,Patrick,Cruz,58,Male,Pennsylvania,75569,Full-Time,2018-06-26
140623,Christopher,Smith,44,Male,New Jersey,137814,Full-Time,2017-11-04
140624,Anne,Benson,18,Male,Texas,157905,Retired,2025-01-06
140625,Amber,Hatfield,32,Male,Florida,180876,Part-Time,2021-10-25
140626,Nicole,Gordon,63,Male,California,54265,Part-Time,2019-07-09
140627,Randall,Russell,73,Female,Illinois,90518,Unemployed,2023-03-17
140628,Jennifer,Grant,52,Male,Illinois,196450,Retired,2024-09-19
140629,David,Robinson,33,Male,Illinois,120762,Part-Time,2023-10-02
140630,Kathleen,Khan,20,Female,Texas,46421,Self-Employed,2024-12-15
140631,Michael,Young,72,Female,Pennsylvania,39915,Retired,2020-04-16
140632,Amy,Beard,42,Male,North Carolina,107045,Part-Time,2017-01-29
140633,Monica,Hess,31,Female,Florida,46213,Unemployed,2026-05-31
140634,Robert,Barnes,42,Female,Illinois,172204,Full-Time,2024-11-08
140635,Benjamin,Brown,30,Female,Virginia,172572,Retired,2023-03-27
140636,Yolanda,Giles,69,Female,North Carolina,35345,Retired,2024-10-06
140637,Daniel,Reynolds,46,Male,New York,186058,Unemployed,2024-07-03
140638,Sarah,Rosario,25,Male,North Carolina,192618,Part-Time,2020-09-26
140639,Katherine,Richards,64,Male,New York,179342,Full-Time,2024-10-15
140640,Richard,Campbell,38,Female,Pennsylvania,111740,Retired,2019-11-20
140641,Jeffrey,Blake,41,Female,North Carolina,123767,Unemployed,2021-03-17
140642,Robert,Ortiz,23,Female,North Carolina,156603,Full-Time,2022-01-21
140643,Natasha,Edwards,68,Female,Texas,197332,Full-Time,2023-02-13
140644,Philip,Jones,34,Female,Virginia,128247,Full-Time,2019-12-02
140645,April,Wade,70,Male,Florida,189454,Part-Time,2022-03-12
140646,Diane,Morris,63,Female,California,178962,Self-Employed,2017-01-17
140647,Michael,Wilson,32,Male,Virginia,153621,Full-Time,2021-07-12
140648,Cynthia,Glenn,20,Male,California,156623,Part-Time,2022-03-08
140649,Alan,Keller,69,Female,New York,167201,Unemployed,2016-12-06
140650,Daniel,Ortiz,35,Male,Georgia,88247,Part-Time,2017-04-19
140651,Sheila,Fuller,66,Male,Georgia,31475,Unemployed,2019-12-16
140652,Steven,Kaufman,18,Female,New Jersey,56363,Self-Employed,2022-04-30
140653,Erin,Foster,63,Male,North Carolina,167651,Part-Time,2017-01-24
140654,Angela,Anderson,49,Female,Florida,127539,Unemployed,2018-01-03
140655,Nicholas,Thomas,37,Male,California,175686,Self-Employed,2023-07-03
140656,Christina,Frye,30,Male,Texas,79333,Unemployed,2018-12-07
140657,Dylan,Hines,74,Male,Illinois,158071,Self-Employed,2019-08-29
140658,Christopher,Doyle,58,Female,Pennsylvania,52725,Unemployed,2023-04-30
140659,Emily,Taylor,51,Female,New York,105364,Retired,2018-08-27
140660,Kaitlin,Pena,21,Male,North Carolina,150861,Part-Time,2021-03-02
140661,Rachel,Arellano,36,Male,North Carolina,174983,Self-Employed,2020-03-08
140662,Sarah,Suarez,73,Female,California,38980,Retired,2017-11-29
140663,Amy,Lopez,27,Male,Virginia,68262,Self-Employed,2026-01-08
140664,John,Bennett,55,Female,North Carolina,143281,Self-Employed,2025-04-20
140665,Daniel,Blair,30,Male,Illinois,30587,Full-Time,2025-03-17
140666,Jennifer,Duran,41,Male,New Jersey,115482,Full-Time,2023-01-16
140667,Tricia,Matthews,73,Female,California,132426,Part-Time,2025-09-06
140668,Thomas,Thornton,56,Female,Texas,54879,Retired,2024-05-25
140669,James,Fitzgerald,49,Male,California,153863,Part-Time,2025-12-01
140670,Jacob,Peters,27,Male,Florida,75979,Self-Employed,2024-03-26
140671,Mason,Chambers,51,Male,Florida,56453,Self-Employed,2022-02-28
140672,Christopher,Davidson,63,Female,Texas,86492,Part-Time,2020-12-05
140673,Lisa,Washington,32,Female,Pennsylvania,63088,Unemployed,2017-11-09
140674,Stephen,Barajas,44,Male,California,139972,Part-Time,2018-05-12
140675,Ashley,Kim,64,Female,New Jersey,49657,Self-Employed,2023-09-27
140676,William,Gonzalez,32,Male,Texas,95158,Full-Time,2019-03-25
140677,Christopher,Gill,52,Male,Virginia,146810,Unemployed,2017-10-09
140678,Steven,Harris,38,Female,California,183257,Part-Time,2024-11-13
140679,Jay,Thompson,51,Male,Texas,181838,Self-Employed,2022-11-16
140680,Paula,Mckinney,60,Male,Florida,197127,Unemployed,2020-10-09
140681,Andrew,Kelley,22,Male,New York,55351,Retired,2026-05-30
140682,Nichole,Gonzales,26,Male,North Carolina,47379,Self-Employed,2017-12-02
140683,Christopher,Thomas,22,Female,New Jersey,80883,Part-Time,2020-11-25
140684,John,Daniel,65,Male,Georgia,183039,Unemployed,2025-09-06
140685,Cheryl,Mccoy,60,Male,New York,126264,Self-Employed,2017-02-11
140686,Lisa,Gonzalez,42,Female,Virginia,63870,Part-Time,2025-09-03
140687,Joseph,Larson,47,Female,California,116490,Part-Time,2024-09-18
140688,Alicia,Mueller,74,Male,Texas,64431,Full-Time,2020-08-08
140689,Katherine,Wilkins,53,Female,Georgia,135979,Part-Time,2022-05-17
140690,Tina,Johnson,53,Female,Pennsylvania,173057,Unemployed,2018-04-25
140691,Wendy,Thompson,42,Male,Illinois,31959,Part-Time,2026-02-04
140692,April,Hawkins,73,Male,North Carolina,116905,Part-Time,2021-06-22
140693,Lisa,Mills,22,Male,California,100257,Retired,2025-03-12
140694,Laura,Murphy,19,Male,California,47118,Self-Employed,2020-05-09
140695,Ryan,Strong,61,Female,Pennsylvania,196984,Part-Time,2024-10-02
140696,Patricia,Franco,39,Female,Illinois,140196,Full-Time,2019-12-04
140697,Joseph,Jackson,62,Female,New York,54431,Full-Time,2019-12-08
140698,Lisa,Short,33,Male,Georgia,190537,Part-Time,2018-02-13
140699,Brian,Ortiz,31,Male,California,39506,Full-Time,2017-10-06
140700,Justin,Rivera,58,Male,Texas,158955,Self-Employed,2018-11-07
140701,Edward,Bush,57,Male,New Jersey,35705,Part-Time,2024-06-29
140702,Jacqueline,Warner,67,Male,Illinois,177225,Unemployed,2018-01-08
140703,Jessica,Ford,24,Male,California,119158,Self-Employed,2019-05-07
140704,Chloe,Velasquez,61,Female,Georgia,161877,Unemployed,2020-01-19
140705,April,Williams,55,Male,Illinois,179217,Unemployed,2017-03-23
140706,Emily,Jenkins,61,Female,North Carolina,92476,Part-Time,2019-09-02
140707,Anna,Jones,37,Male,Georgia,54979,Self-Employed,2022-07-17
140708,Christine,Martin,73,Male,Florida,142804,Part-Time,2025-12-25
140709,Stephen,Crawford,51,Female,Georgia,55484,Unemployed,2018-10-07
140710,Andrea,King,38,Female,California,65579,Unemployed,2019-03-10
140711,Beth,Phillips,58,Male,Georgia,37158,Full-Time,2018-10-14
140712,Donald,Lin,70,Female,Florida,113477,Retired,2025-01-11
140713,Laurie,Smith,31,Female,Illinois,188340,Full-Time,2023-07-01
140714,Bonnie,Stephens,34,Male,California,171685,Unemployed,2019-08-12
140715,Tina,Howard,19,Male,New York,112638,Unemployed,2019-02-17
140716,Stacey,Benton,19,Male,Illinois,194923,Unemployed,2019-01-15
140717,Susan,Kim,18,Male,Illinois,126487,Full-Time,2025-06-17
140718,Joe,Graham,18,Male,California,56876,Part-Time,2020-07-05
140719,William,Nixon,48,Female,Florida,100744,Full-Time,2023-06-16
140720,Timothy,Jones,39,Male,Illinois,54530,Full-Time,2019-11-03
140721,Katie,Edwards,62,Male,California,170812,Unemployed,2019-06-15
140722,Tommy,Mathis,67,Female,Georgia,150950,Self-Employed,2026-04-03
140723,Lindsey,Harris,22,Male,Illinois,114203,Retired,2026-06-11
140724,Ryan,Bradley,33,Male,New Jersey,30464,Unemployed,2018-01-03
140725,Stephen,Perez,33,Female,Florida,84957,Self-Employed,2025-12-22
140726,William,Shaw,43,Female,Virginia,128185,Part-Time,2026-05-08
140727,Martin,Wolfe,29,Male,Georgia,75436,Part-Time,2018-05-29
140728,David,Miles,68,Male,Virginia,138375,Full-Time,2021-09-16
140729,Haley,Booth,19,Male,Georgia,142126,Unemployed,2020-03-20
140730,Douglas,Carlson,69,Female,Pennsylvania,127089,Part-Time,2026-05-19
140731,Mason,Martin,71,Female,Texas,169105,Unemployed,2023-07-06
140732,Richard,Allen,37,Male,Texas,93593,Full-Time,2019-10-01
140733,Anthony,Campbell,18,Male,Florida,169566,Full-Time,2025-10-30
140734,Nicholas,Jones,37,Female,California,180861,Full-Time,2016-09-03
140735,Rebecca,Grant,34,Male,North Carolina,174260,Part-Time,2023-12-10
140736,Heather,Oliver,65,Male,Illinois,150427,Unemployed,2018-09-25
140737,Leslie,Gonzalez,73,Female,Florida,141407,Unemployed,2025-10-21
140738,Erik,Rodriguez,51,Female,California,105440,Full-Time,2017-09-07
140739,Pamela,Clark,51,Female,New York,178901,Self-Employed,2018-11-02
140740,Rhonda,Jones,37,Male,North Carolina,109269,Full-Time,2019-01-04
140741,Erin,Munoz,21,Female,Illinois,108764,Unemployed,2023-05-04
140742,Karen,Howard,67,Female,North Carolina,99467,Self-Employed,2019-05-01
140743,Theresa,Mullins,19,Male,North Carolina,63172,Unemployed,2018-12-23
140744,Cheryl,Wilson,49,Female,Texas,66193,Retired,2018-07-22
140745,Henry,Christian,66,Female,Illinois,81885,Unemployed,2021-07-21
140746,Samuel,Clark,30,Male,Texas,132974,Retired,2019-03-06
140747,Cameron,Crawford,69,Female,New Jersey,82042,Part-Time,2016-11-01
140748,Scott,White,42,Female,California,176716,Retired,2022-02-02
140749,Bradley,Lin,73,Female,Virginia,61207,Retired,2018-05-07
140750,Katrina,Woods,31,Female,Virginia,55755,Part-Time,2024-12-11
140751,Austin,Rivera,69,Female,Florida,101360,Full-Time,2025-08-27
140752,Gary,Velasquez,23,Male,Texas,120083,Part-Time,2024-05-13
140753,Brandon,Robertson,25,Male,California,66775,Unemployed,2019-02-20
140754,Jill,Farmer,48,Male,Florida,66795,Unemployed,2025-04-23
140755,Victoria,Marquez,68,Male,Pennsylvania,186958,Retired,2022-01-18
140756,Mary,Fisher,55,Male,Florida,106532,Part-Time,2026-05-15
140757,Ashley,Hernandez,56,Male,Virginia,91586,Full-Time,2016-07-30
140758,Kevin,Welch,38,Female,New York,146215,Part-Time,2020-10-29
140759,Kimberly,Goodman,19,Male,New York,77322,Full-Time,2025-12-14
140760,Thomas,Harding,27,Male,California,118525,Full-Time,2023-09-16
140761,Alexander,Cortez,40,Female,Pennsylvania,160966,Self-Employed,2022-07-05
140762,Kyle,Lewis,18,Female,North Carolina,143766,Retired,2019-11-27
140763,Katherine,Dawson,21,Female,Pennsylvania,186835,Part-Time,2022-02-25
140764,Laura,Henderson,59,Female,Florida,179534,Full-Time,2017-04-07
140765,Douglas,Allen,45,Female,Virginia,34465,Part-Time,2026-01-29
140766,Jesse,Collins,39,Female,Illinois,155302,Self-Employed,2017-04-26
140767,Amber,Jensen,49,Male,Georgia,40696,Part-Time,2025-04-25
140768,Jessica,Becker,27,Male,Illinois,147066,Retired,2022-02-22
140769,Tammy,Garza,56,Female,Texas,118582,Self-Employed,2023-05-03
140770,Gary,Mccarthy,23,Female,Virginia,41214,Retired,2023-06-10
140771,Karen,Aguirre,30,Male,Pennsylvania,63307,Full-Time,2020-03-05
140772,Deanna,Becker,59,Female,New Jersey,95535,Full-Time,2020-08-15
